# r numerical exact
0.999827 0.367875 0.367879
0.999924 0.367875 0.367879
1.00002 0.367875 0.367879
1.00012 0.367875 0.367879
1.00022 0.367875 0.367879
1.00031 0.367875 0.367879
1.00041 0.367875 0.367879
1.00051 0.367875 0.367879
1.0006 0.367875 0.367879
1.0007 0.367875 0.367879
1.0008 0.367875 0.367879
1.0009 0.367875 0.367879
1.00099 0.367875 0.367879
1.00109 0.367875 0.367879
1.00119 0.367875 0.367879
1.00128 0.367875 0.367879
1.00138 0.367875 0.367879
1.00148 0.367875 0.367879
1.00158 0.367874 0.367879
1.00167 0.367874 0.367879
1.00177 0.367874 0.367879
1.00187 0.367874 0.367879
1.00197 0.367874 0.367879
1.00206 0.367874 0.367879
1.00216 0.367874 0.367879
1.00226 0.367874 0.367879
1.00235 0.367874 0.367878
1.00245 0.367874 0.367878
1.00255 0.367874 0.367878
1.00265 0.367874 0.367878
1.00274 0.367874 0.367878
1.00284 0.367873 0.367878
1.00294 0.367873 0.367878
1.00304 0.367873 0.367878
1.00313 0.367873 0.367878
1.00323 0.367873 0.367878
1.00333 0.367873 0.367877
1.00343 0.367873 0.367877
1.00352 0.367873 0.367877
1.00362 0.367873 0.367877
1.00372 0.367872 0.367877
1.00382 0.367872 0.367877
1.00391 0.367872 0.367877
1.00401 0.367872 0.367876
1.00411 0.367872 0.367876
1.00421 0.367872 0.367876
1.0043 0.367872 0.367876
1.0044 0.367871 0.367876
1.0045 0.367871 0.367876
1.0046 0.367871 0.367876
1.00469 0.367871 0.367875
1.00479 0.367871 0.367875
1.00489 0.367871 0.367875
1.00499 0.36787 0.367875
1.00509 0.36787 0.367875
1.00518 0.36787 0.367875
1.00528 0.36787 0.367874
1.00538 0.36787 0.367874
1.00548 0.367869 0.367874
1.00557 0.367869 0.367874
1.00567 0.367869 0.367874
1.00577 0.367869 0.367873
1.00587 0.367869 0.367873
1.00596 0.367868 0.367873
1.00606 0.367868 0.367873
1.00616 0.367868 0.367872
1.00626 0.367868 0.367872
1.00636 0.367867 0.367872
1.00645 0.367867 0.367872
1.00655 0.367867 0.367872
1.00665 0.367867 0.367871
1.00675 0.367867 0.367871
1.00684 0.367866 0.367871
1.00694 0.367866 0.367871
1.00704 0.367866 0.36787
1.00714 0.367866 0.36787
1.00724 0.367865 0.36787
1.00733 0.367865 0.36787
1.00743 0.367865 0.367869
1.00753 0.367864 0.367869
1.00763 0.367864 0.367869
1.00773 0.367864 0.367869
1.00782 0.367864 0.367868
1.00792 0.367863 0.367868
1.00802 0.367863 0.367868
1.00812 0.367863 0.367867
1.00822 0.367863 0.367867
1.00831 0.367862 0.367867
1.00841 0.367862 0.367866
1.00851 0.367862 0.367866
1.00861 0.367861 0.367866
1.00871 0.367861 0.367866
1.0088 0.367861 0.367865
1.0089 0.36786 0.367865
1.009 0.36786 0.367865
1.0091 0.36786 0.367864
1.0092 0.367859 0.367864
1.00929 0.367859 0.367864
1.00939 0.367859 0.367863
1.00949 0.367858 0.367863
1.00959 0.367858 0.367863
1.00969 0.367858 0.367862
1.00978 0.367857 0.367862
1.00988 0.367857 0.367862
1.00998 0.367857 0.367861
1.01008 0.367856 0.367861
1.01018 0.367856 0.367861
1.01028 0.367856 0.36786
1.01037 0.367855 0.36786
1.01047 0.367855 0.367859
1.01057 0.367854 0.367859
1.01067 0.367854 0.367859
1.01077 0.367854 0.367858
1.01087 0.367853 0.367858
1.01096 0.367853 0.367857
1.01106 0.367852 0.367857
1.01116 0.367852 0.367857
1.01126 0.367852 0.367856
1.01136 0.367851 0.367856
1.01145 0.367851 0.367855
1.01155 0.36785 0.367855
1.01165 0.36785 0.367855
1.01175 0.36785 0.367854
1.01185 0.367849 0.367854
1.01195 0.367849 0.367853
1.01205 0.367848 0.367853
1.01214 0.367848 0.367853
1.01224 0.367847 0.367852
1.01234 0.367847 0.367852
1.01244 0.367847 0.367851
1.01254 0.367846 0.367851
1.01264 0.367846 0.36785
1.01273 0.367845 0.36785
1.01283 0.367845 0.367849
1.01293 0.367844 0.367849
1.01303 0.367844 0.367848
1.01313 0.367843 0.367848
1.01323 0.367843 0.367848
1.01332 0.367842 0.367847
1.01342 0.367842 0.367847
1.01352 0.367841 0.367846
1.01362 0.367841 0.367846
1.01372 0.36784 0.367845
1.01382 0.36784 0.367845
1.01392 0.36784 0.367844
1.01401 0.367839 0.367844
1.01411 0.367838 0.367843
1.01421 0.367838 0.367843
1.01431 0.367837 0.367842
1.01441 0.367837 0.367842
1.01451 0.367836 0.367841
1.01461 0.367836 0.367841
1.01471 0.367835 0.36784
1.0148 0.367835 0.36784
1.0149 0.367834 0.367839
1.015 0.367834 0.367838
1.0151 0.367833 0.367838
1.0152 0.367833 0.367837
1.0153 0.367832 0.367837
1.0154 0.367832 0.367836
1.0155 0.367831 0.367836
1.01559 0.367831 0.367835
1.01569 0.36783 0.367835
1.01579 0.367829 0.367834
1.01589 0.367829 0.367833
1.01599 0.367828 0.367833
1.01609 0.367828 0.367832
1.01619 0.367827 0.367832
1.01629 0.367827 0.367831
1.01638 0.367826 0.367831
1.01648 0.367825 0.36783
1.01658 0.367825 0.367829
1.01668 0.367824 0.367829
1.01678 0.367824 0.367828
1.01688 0.367823 0.367828
1.01698 0.367822 0.367827
1.01708 0.367822 0.367826
1.01718 0.367821 0.367826
1.01727 0.36782 0.367825
1.01737 0.36782 0.367825
1.01747 0.367819 0.367824
1.01757 0.367819 0.367823
1.01767 0.367818 0.367823
1.01777 0.367817 0.367822
1.01787 0.367817 0.367821
1.01797 0.367816 0.367821
1.01807 0.367815 0.36782
1.01817 0.367815 0.367819
1.01826 0.367814 0.367819
1.01836 0.367813 0.367818
1.01846 0.367813 0.367818
1.01856 0.367812 0.367817
1.01866 0.367811 0.367816
1.01876 0.367811 0.367816
1.01886 0.36781 0.367815
1.01896 0.367809 0.367814
1.01906 0.367809 0.367813
1.01916 0.367808 0.367813
1.01926 0.367807 0.367812
1.01935 0.367807 0.367811
1.01945 0.367806 0.367811
1.01955 0.367805 0.36781
1.01965 0.367805 0.367809
1.01975 0.367804 0.367809
1.01985 0.367803 0.367808
1.01995 0.367802 0.367807
1.02005 0.367802 0.367806
1.02015 0.367801 0.367806
1.02025 0.3678 0.367805
1.02035 0.3678 0.367804
1.02045 0.367799 0.367804
1.02054 0.367798 0.367803
1.02064 0.367797 0.367802
1.02074 0.367797 0.367801
1.02084 0.367796 0.367801
1.02094 0.367795 0.3678
1.02104 0.367794 0.367799
1.02114 0.367794 0.367798
1.02124 0.367793 0.367798
1.02134 0.367792 0.367797
1.02144 0.367791 0.367796
1.02154 0.367791 0.367795
1.02164 0.36779 0.367795
1.02174 0.367789 0.367794
1.02184 0.367788 0.367793
1.02194 0.367787 0.367792
1.02204 0.367787 0.367791
1.02213 0.367786 0.367791
1.02223 0.367785 0.36779
1.02233 0.367784 0.367789
1.02243 0.367784 0.367788
1.02253 0.367783 0.367787
1.02263 0.367782 0.367787
1.02273 0.367781 0.367786
1.02283 0.36778 0.367785
1.02293 0.367779 0.367784
1.02303 0.367779 0.367783
1.02313 0.367778 0.367783
1.02323 0.367777 0.367782
1.02333 0.367776 0.367781
1.02343 0.367775 0.36778
1.02353 0.367774 0.367779
1.02363 0.367774 0.367778
1.02373 0.367773 0.367778
1.02383 0.367772 0.367777
1.02393 0.367771 0.367776
1.02403 0.36777 0.367775
1.02413 0.367769 0.367774
1.02423 0.367768 0.367773
1.02433 0.367768 0.367772
1.02443 0.367767 0.367771
1.02452 0.367766 0.367771
1.02462 0.367765 0.36777
1.02472 0.367764 0.367769
1.02482 0.367763 0.367768
1.02492 0.367762 0.367767
1.02502 0.367761 0.367766
1.02512 0.36776 0.367765
1.02522 0.36776 0.367764
1.02532 0.367759 0.367763
1.02542 0.367758 0.367763
1.02552 0.367757 0.367762
1.02562 0.367756 0.367761
1.02572 0.367755 0.36776
1.02582 0.367754 0.367759
1.02592 0.367753 0.367758
1.02602 0.367752 0.367757
1.02612 0.367751 0.367756
1.02622 0.36775 0.367755
1.02632 0.367749 0.367754
1.02642 0.367748 0.367753
1.02652 0.367748 0.367752
1.02662 0.367747 0.367751
1.02672 0.367746 0.36775
1.02682 0.367745 0.367749
1.02692 0.367744 0.367749
1.02702 0.367743 0.367748
1.02712 0.367742 0.367747
1.02722 0.367741 0.367746
1.02732 0.36774 0.367745
1.02742 0.367739 0.367744
1.02752 0.367738 0.367743
1.02762 0.367737 0.367742
1.02772 0.367736 0.367741
1.02782 0.367735 0.36774
1.02792 0.367734 0.367739
1.02802 0.367733 0.367738
1.02812 0.367732 0.367737
1.02822 0.367731 0.367736
1.02832 0.36773 0.367735
1.02842 0.367729 0.367734
1.02852 0.367728 0.367733
1.02862 0.367727 0.367732
1.02872 0.367726 0.367731
1.02882 0.367725 0.36773
1.02892 0.367724 0.367729
1.02902 0.367723 0.367727
1.02912 0.367722 0.367726
1.02922 0.367721 0.367725
1.02932 0.36772 0.367724
1.02942 0.367718 0.367723
1.02952 0.367717 0.367722
1.02962 0.367716 0.367721
1.02972 0.367715 0.36772
1.02982 0.367714 0.367719
1.02992 0.367713 0.367718
1.03003 0.367712 0.367717
1.03013 0.367711 0.367716
1.03023 0.36771 0.367715
1.03033 0.367709 0.367714
1.03043 0.367708 0.367713
1.03053 0.367707 0.367711
1.03063 0.367706 0.36771
1.03073 0.367704 0.367709
1.03083 0.367703 0.367708
1.03093 0.367702 0.367707
1.03103 0.367701 0.367706
1.03113 0.3677 0.367705
1.03123 0.367699 0.367704
1.03133 0.367698 0.367703
1.03143 0.367697 0.367701
1.03153 0.367696 0.3677
1.03163 0.367694 0.367699
1.03173 0.367693 0.367698
1.03183 0.367692 0.367697
1.03193 0.367691 0.367696
1.03203 0.36769 0.367695
1.03213 0.367689 0.367694
1.03223 0.367688 0.367692
1.03233 0.367686 0.367691
1.03244 0.367685 0.36769
1.03254 0.367684 0.367689
1.03264 0.367683 0.367688
1.03274 0.367682 0.367687
1.03284 0.367681 0.367685
1.03294 0.367679 0.367684
1.03304 0.367678 0.367683
1.03314 0.367677 0.367682
1.03324 0.367676 0.367681
1.03334 0.367675 0.367679
1.03344 0.367673 0.367678
1.03354 0.367672 0.367677
1.03364 0.367671 0.367676
1.03374 0.36767 0.367675
1.03384 0.367669 0.367673
1.03395 0.367667 0.367672
1.03405 0.367666 0.367671
1.03415 0.367665 0.36767
1.03425 0.367664 0.367669
1.03435 0.367662 0.367667
1.03445 0.367661 0.367666
1.03455 0.36766 0.367665
1.03465 0.367659 0.367664
1.03475 0.367658 0.367662
1.03485 0.367656 0.367661
1.03495 0.367655 0.36766
1.03505 0.367654 0.367659
1.03515 0.367652 0.367657
1.03526 0.367651 0.367656
1.03536 0.36765 0.367655
1.03546 0.367649 0.367654
1.03556 0.367647 0.367652
1.03566 0.367646 0.367651
1.03576 0.367645 0.36765
1.03586 0.367644 0.367648
1.03596 0.367642 0.367647
1.03606 0.367641 0.367646
1.03616 0.36764 0.367645
1.03626 0.367638 0.367643
1.03637 0.367637 0.367642
1.03647 0.367636 0.367641
1.03657 0.367634 0.367639
1.03667 0.367633 0.367638
1.03677 0.367632 0.367637
1.03687 0.367631 0.367635
1.03697 0.367629 0.367634
1.03707 0.367628 0.367633
1.03717 0.367627 0.367631
1.03727 0.367625 0.36763
1.03738 0.367624 0.367629
1.03748 0.367623 0.367627
1.03758 0.367621 0.367626
1.03768 0.36762 0.367625
1.03778 0.367618 0.367623
1.03788 0.367617 0.367622
1.03798 0.367616 0.367621
1.03808 0.367614 0.367619
1.03819 0.367613 0.367618
1.03829 0.367612 0.367617
1.03839 0.36761 0.367615
1.03849 0.367609 0.367614
1.03859 0.367608 0.367612
1.03869 0.367606 0.367611
1.03879 0.367605 0.36761
1.03889 0.367603 0.367608
1.03899 0.367602 0.367607
1.0391 0.367601 0.367606
1.0392 0.367599 0.367604
1.0393 0.367598 0.367603
1.0394 0.367596 0.367601
1.0395 0.367595 0.3676
1.0396 0.367594 0.367598
1.0397 0.367592 0.367597
1.03981 0.367591 0.367596
1.03991 0.367589 0.367594
1.04001 0.367588 0.367593
1.04011 0.367586 0.367591
1.04021 0.367585 0.36759
1.04031 0.367583 0.367588
1.04041 0.367582 0.367587
1.04052 0.367581 0.367586
1.04062 0.367579 0.367584
1.04072 0.367578 0.367583
1.04082 0.367576 0.367581
1.04092 0.367575 0.36758
1.04102 0.367573 0.367578
1.04112 0.367572 0.367577
1.04123 0.36757 0.367575
1.04133 0.367569 0.367574
1.04143 0.367567 0.367572
1.04153 0.367566 0.367571
1.04163 0.367564 0.367569
1.04173 0.367563 0.367568
1.04183 0.367561 0.367566
1.04194 0.36756 0.367565
1.04204 0.367558 0.367563
1.04214 0.367557 0.367562
1.04224 0.367555 0.36756
1.04234 0.367554 0.367559
1.04244 0.367552 0.367557
1.04255 0.367551 0.367556
1.04265 0.367549 0.367554
1.04275 0.367548 0.367553
1.04285 0.367546 0.367551
1.04295 0.367545 0.36755
1.04305 0.367543 0.367548
1.04316 0.367542 0.367547
1.04326 0.36754 0.367545
1.04336 0.367538 0.367543
1.04346 0.367537 0.367542
1.04356 0.367535 0.36754
1.04367 0.367534 0.367539
1.04377 0.367532 0.367537
1.04387 0.367531 0.367536
1.04397 0.367529 0.367534
1.04407 0.367528 0.367532
1.04417 0.367526 0.367531
1.04428 0.367524 0.367529
1.04438 0.367523 0.367528
1.04448 0.367521 0.367526
1.04458 0.36752 0.367525
1.04468 0.367518 0.367523
1.04479 0.367516 0.367521
1.04489 0.367515 0.36752
1.04499 0.367513 0.367518
1.04509 0.367512 0.367517
1.04519 0.36751 0.367515
1.04529 0.367508 0.367513
1.0454 0.367507 0.367512
1.0455 0.367505 0.36751
1.0456 0.367503 0.367508
1.0457 0.367502 0.367507
1.0458 0.3675 0.367505
1.04591 0.367498 0.367503
1.04601 0.367497 0.367502
1.04611 0.367495 0.3675
1.04621 0.367493 0.367499
1.04632 0.367492 0.367497
1.04642 0.36749 0.367495
1.04652 0.367489 0.367494
1.04662 0.367487 0.367492
1.04672 0.367485 0.36749
1.04683 0.367483 0.367488
1.04693 0.367482 0.367487
1.04703 0.36748 0.367485
1.04713 0.367478 0.367483
1.04723 0.367477 0.367482
1.04734 0.367475 0.36748
1.04744 0.367473 0.367478
1.04754 0.367472 0.367477
1.04764 0.36747 0.367475
1.04775 0.367468 0.367473
1.04785 0.367466 0.367472
1.04795 0.367465 0.36747
1.04805 0.367463 0.367468
1.04815 0.367461 0.367466
1.04826 0.36746 0.367465
1.04836 0.367458 0.367463
1.04846 0.367456 0.367461
1.04856 0.367454 0.367459
1.04867 0.367453 0.367458
1.04877 0.367451 0.367456
1.04887 0.367449 0.367454
1.04897 0.367447 0.367452
1.04908 0.367446 0.367451
1.04918 0.367444 0.367449
1.04928 0.367442 0.367447
1.04938 0.36744 0.367445
1.04948 0.367439 0.367444
1.04959 0.367437 0.367442
1.04969 0.367435 0.36744
1.04979 0.367433 0.367438
1.04989 0.367431 0.367436
1.05 0.36743 0.367435
1.0501 0.367428 0.367433
1.0502 0.367426 0.367431
1.0503 0.367424 0.367429
1.05041 0.367422 0.367427
1.05051 0.367421 0.367426
1.05061 0.367419 0.367424
1.05071 0.367417 0.367422
1.05082 0.367415 0.36742
1.05092 0.367413 0.367418
1.05102 0.367412 0.367417
1.05112 0.36741 0.367415
1.05123 0.367408 0.367413
1.05133 0.367406 0.367411
1.05143 0.367404 0.367409
1.05154 0.367402 0.367407
1.05164 0.3674 0.367406
1.05174 0.367399 0.367404
1.05184 0.367397 0.367402
1.05195 0.367395 0.3674
1.05205 0.367393 0.367398
1.05215 0.367391 0.367396
1.05225 0.367389 0.367394
1.05236 0.367387 0.367392
1.05246 0.367386 0.367391
1.05256 0.367384 0.367389
1.05267 0.367382 0.367387
1.05277 0.36738 0.367385
1.05287 0.367378 0.367383
1.05297 0.367376 0.367381
1.05308 0.367374 0.367379
1.05318 0.367372 0.367377
1.05328 0.36737 0.367375
1.05338 0.367368 0.367374
1.05349 0.367366 0.367372
1.05359 0.367365 0.36737
1.05369 0.367363 0.367368
1.0538 0.367361 0.367366
1.0539 0.367359 0.367364
1.054 0.367357 0.367362
1.05411 0.367355 0.36736
1.05421 0.367353 0.367358
1.05431 0.367351 0.367356
1.05441 0.367349 0.367354
1.05452 0.367347 0.367352
1.05462 0.367345 0.36735
1.05472 0.367343 0.367348
1.05483 0.367341 0.367346
1.05493 0.367339 0.367344
1.05503 0.367337 0.367342
1.05513 0.367335 0.36734
1.05524 0.367333 0.367338
1.05534 0.367331 0.367336
1.05544 0.367329 0.367334
1.05555 0.367327 0.367332
1.05565 0.367325 0.36733
1.05575 0.367323 0.367328
1.05586 0.367321 0.367326
1.05596 0.367319 0.367324
1.05606 0.367317 0.367322
1.05617 0.367315 0.36732
1.05627 0.367313 0.367318
1.05637 0.367311 0.367316
1.05648 0.367309 0.367314
1.05658 0.367307 0.367312
1.05668 0.367305 0.36731
1.05679 0.367303 0.367308
1.05689 0.367301 0.367306
1.05699 0.367299 0.367304
1.05709 0.367297 0.367302
1.0572 0.367295 0.3673
1.0573 0.367293 0.367298
1.0574 0.367291 0.367296
1.05751 0.367289 0.367294
1.05761 0.367287 0.367292
1.05771 0.367285 0.36729
1.05782 0.367283 0.367288
1.05792 0.367281 0.367286
1.05802 0.367278 0.367284
1.05813 0.367276 0.367282
1.05823 0.367274 0.367279
1.05833 0.367272 0.367277
1.05844 0.36727 0.367275
1.05854 0.367268 0.367273
1.05865 0.367266 0.367271
1.05875 0.367264 0.367269
1.05885 0.367262 0.367267
1.05896 0.36726 0.367265
1.05906 0.367257 0.367263
1.05916 0.367255 0.36726
1.05927 0.367253 0.367258
1.05937 0.367251 0.367256
1.05947 0.367249 0.367254
1.05958 0.367247 0.367252
1.05968 0.367245 0.36725
1.05978 0.367242 0.367248
1.05989 0.36724 0.367246
1.05999 0.367238 0.367243
1.06009 0.367236 0.367241
1.0602 0.367234 0.367239
1.0603 0.367232 0.367237
1.06041 0.36723 0.367235
1.06051 0.367227 0.367233
1.06061 0.367225 0.36723
1.06072 0.367223 0.367228
1.06082 0.367221 0.367226
1.06092 0.367219 0.367224
1.06103 0.367216 0.367222
1.06113 0.367214 0.367219
1.06123 0.367212 0.367217
1.06134 0.36721 0.367215
1.06144 0.367208 0.367213
1.06155 0.367205 0.367211
1.06165 0.367203 0.367208
1.06175 0.367201 0.367206
1.06186 0.367199 0.367204
1.06196 0.367197 0.367202
1.06206 0.367194 0.3672
1.06217 0.367192 0.367197
1.06227 0.36719 0.367195
1.06238 0.367188 0.367193
1.06248 0.367185 0.367191
1.06258 0.367183 0.367188
1.06269 0.367181 0.367186
1.06279 0.367179 0.367184
1.0629 0.367176 0.367182
1.063 0.367174 0.367179
1.0631 0.367172 0.367177
1.06321 0.36717 0.367175
1.06331 0.367167 0.367173
1.06342 0.367165 0.36717
1.06352 0.367163 0.367168
1.06362 0.36716 0.367166
1.06373 0.367158 0.367163
1.06383 0.367156 0.367161
1.06394 0.367154 0.367159
1.06404 0.367151 0.367157
1.06414 0.367149 0.367154
1.06425 0.367147 0.367152
1.06435 0.367144 0.36715
1.06446 0.367142 0.367147
1.06456 0.36714 0.367145
1.06466 0.367137 0.367143
1.06477 0.367135 0.36714
1.06487 0.367133 0.367138
1.06498 0.36713 0.367136
1.06508 0.367128 0.367133
1.06518 0.367126 0.367131
1.06529 0.367123 0.367129
1.06539 0.367121 0.367126
1.0655 0.367119 0.367124
1.0656 0.367116 0.367122
1.06571 0.367114 0.367119
1.06581 0.367112 0.367117
1.06591 0.367109 0.367115
1.06602 0.367107 0.367112
1.06612 0.367105 0.36711
1.06623 0.367102 0.367107
1.06633 0.3671 0.367105
1.06644 0.367097 0.367103
1.06654 0.367095 0.3671
1.06664 0.367093 0.367098
1.06675 0.36709 0.367095
1.06685 0.367088 0.367093
1.06696 0.367085 0.367091
1.06706 0.367083 0.367088
1.06717 0.367081 0.367086
1.06727 0.367078 0.367083
1.06737 0.367076 0.367081
1.06748 0.367073 0.367079
1.06758 0.367071 0.367076
1.06769 0.367069 0.367074
1.06779 0.367066 0.367071
1.0679 0.367064 0.367069
1.068 0.367061 0.367066
1.06811 0.367059 0.367064
1.06821 0.367056 0.367062
1.06831 0.367054 0.367059
1.06842 0.367051 0.367057
1.06852 0.367049 0.367054
1.06863 0.367046 0.367052
1.06873 0.367044 0.367049
1.06884 0.367042 0.367047
1.06894 0.367039 0.367044
1.06905 0.367037 0.367042
1.06915 0.367034 0.367039
1.06926 0.367032 0.367037
1.06936 0.367029 0.367034
1.06947 0.367027 0.367032
1.06957 0.367024 0.367029
1.06967 0.367022 0.367027
1.06978 0.367019 0.367024
1.06988 0.367017 0.367022
1.06999 0.367014 0.367019
1.07009 0.367012 0.367017
1.0702 0.367009 0.367014
1.0703 0.367007 0.367012
1.07041 0.367004 0.367009
1.07051 0.367001 0.367007
1.07062 0.366999 0.367004
1.07072 0.366996 0.367002
1.07083 0.366994 0.366999
1.07093 0.366991 0.366997
1.07104 0.366989 0.366994
1.07114 0.366986 0.366992
1.07125 0.366984 0.366989
1.07135 0.366981 0.366986
1.07146 0.366979 0.366984
1.07156 0.366976 0.366981
1.07167 0.366973 0.366979
1.07177 0.366971 0.366976
1.07188 0.366968 0.366974
1.07198 0.366966 0.366971
1.07209 0.366963 0.366968
1.07219 0.36696 0.366966
1.0723 0.366958 0.366963
1.0724 0.366955 0.366961
1.07251 0.366953 0.366958
1.07261 0.36695 0.366955
1.07272 0.366947 0.366953
1.07282 0.366945 0.36695
1.07293 0.366942 0.366948
1.07303 0.36694 0.366945
1.07314 0.366937 0.366942
1.07324 0.366934 0.36694
1.07335 0.366932 0.366937
1.07345 0.366929 0.366934
1.07356 0.366926 0.366932
1.07366 0.366924 0.366929
1.07377 0.366921 0.366926
1.07387 0.366918 0.366924
1.07398 0.366916 0.366921
1.07408 0.366913 0.366918
1.07419 0.36691 0.366916
1.07429 0.366908 0.366913
1.0744 0.366905 0.36691
1.0745 0.366902 0.366908
1.07461 0.3669 0.366905
1.07471 0.366897 0.366902
1.07482 0.366894 0.3669
1.07492 0.366892 0.366897
1.07503 0.366889 0.366894
1.07513 0.366886 0.366892
1.07524 0.366884 0.366889
1.07534 0.366881 0.366886
1.07545 0.366878 0.366884
1.07555 0.366875 0.366881
1.07566 0.366873 0.366878
1.07577 0.36687 0.366875
1.07587 0.366867 0.366873
1.07598 0.366865 0.36687
1.07608 0.366862 0.366867
1.07619 0.366859 0.366864
1.07629 0.366856 0.366862
1.0764 0.366854 0.366859
1.0765 0.366851 0.366856
1.07661 0.366848 0.366853
1.07671 0.366845 0.366851
1.07682 0.366843 0.366848
1.07693 0.36684 0.366845
1.07703 0.366837 0.366842
1.07714 0.366834 0.36684
1.07724 0.366832 0.366837
1.07735 0.366829 0.366834
1.07745 0.366826 0.366831
1.07756 0.366823 0.366829
1.07766 0.36682 0.366826
1.07777 0.366818 0.366823
1.07788 0.366815 0.36682
1.07798 0.366812 0.366817
1.07809 0.366809 0.366815
1.07819 0.366806 0.366812
1.0783 0.366804 0.366809
1.0784 0.366801 0.366806
1.07851 0.366798 0.366803
1.07861 0.366795 0.366801
1.07872 0.366792 0.366798
1.07883 0.366789 0.366795
1.07893 0.366787 0.366792
